gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
338,2550.435,2503.013,2463.677,2450.281,2450.140,2447.955,2441.430,2432.336,2430.373,2429.651,2429.651,2424.959,2420.448,2411.700,2410.610,2410.090,2404.442,2404.430,2401.987,2400.553,2400.159,2394.307,2394.307,2391.509,2352.491,2318.416,2304.241,2304.241,2256.379,2206.706,2076.174,2066.283,1958.115,1950.243,1931.451,1928.935,1788.807,1747.714,1721.059,1659.572,1610.273,1608.924,1582.646,1540.934,1492.799,1492.799,1385.437,1279.767,1161.314,1147.538,1123.007,1098.535,1066.789,1020.603,927.648,872.757,872.507,723.235,716.733,675.395,675.395,531.964,525.793,497.034,472.361,464.089,430.096,418.839,418.600,415.873,415.656,415.283,403.142,400.479,386.698,385.247,380.050,379.258,343.652,339.461,316.843,299.328,284.842,281.513,273.178,244.007,240.265,194.219,188.421,147.253,111.571,105.805,101.346,100.801,95.716,88.034,83.150,76.167,67.537,46.770
339,2546.819,2545.342,2505.927,2501.369,2500.026,2496.260,2494.172,2478.058,2446.709,2439.209,2433.016,2430.500,2429.006,2429.006,2424.154,2418.151,2417.764,2409.738,2408.298,2401.928,2375.810,2374.381,2354.274,2316.215,2314.828,2172.822,2134.534,2026.154,1896.867,1871.222,1867.730,1866.273,1837.551,1734.714,1732.169,1731.175,1677.172,1646.376,1603.282,1598.563,1586.786,1557.639,1495.303,1457.728,1438.357,1422.407,1398.623,1361.889,1358.783,1334.040,1288.931,1219.516,1132.743,1076.771,1074.699,1069.778,1018.166,1014.773,1002.676,955.826,917.547,909.587,853.969,677.299,532.792,516.793,496.500,464.599,456.553,455.845,434.522,425.099,418.892,409.266,388.491,384.450,364.214,342.880,255.882,244.454,216.174,209.275,203.496,186.747,180.664,168.131,165.178,165.058,146.364,137.751,135.179,134.420,106.309,103.225,99.251,90.578,86.053,76.911,73.488,58.572
340,2482.686,2421.990,2385.476,2368.209,2358.930,2338.013,2337.190,2335.858,2286.744,2283.500,2282.192,2280.610,2279.623,2274.613,2274.613,2259.077,2235.657,2234.335,2231.671,2226.220,2220.002,2213.042,2187.889,2186.759,2176.050,2171.996,2113.915,2082.758,2073.717,2072.236,2072.236,2046.940,2046.828,2014.915,1867.002,1781.520,1714.900,1670.045,1615.432,1587.292,1584.552,1582.725,1582.725,1540.488,1189.076,1164.387,1143.773,1118.768,1068.403,1057.623,1055.521,1046.894,945.648,850.995,811.231,726.972,725.180,688.727,667.612,664.715,663.379,611.757,571.409,566.918,555.414,499.099,490.092,439.172,425.288,422.408,410.925,406.671,405.388,400.959,389.833,371.202,364.599,361.950,352.803,338.390,310.516,296.536,282.584,257.335,204.347,189.737,176.233,163.576,156.118,152.025,130.065,129.864,120.631,118.528,105.510,102.369,87.259,85.356,82.932,44.526
341,2417.988,2405.077,2384.723,2374.037,2355.657,2342.400,2342.025,2342.025,2340.361,2339.189,2335.182,2326.404,2305.852,2286.963,2259.929,2248.754,2238.363,2236.183,2234.345,2231.185,2212.495,2210.544,2195.260,2192.182,2185.598,2176.180,2165.175,2160.862,2138.097,2101.346,2079.104,2074.325,2040.099,2001.272,1982.876,1916.633,1907.883,1878.443,1852.251,1847.149,1835.365,1808.139,1786.258,1781.438,1767.194,1705.250,1667.024,1582.807,1554.880,1520.979,1502.840,1372.094,1286.743,1262.001,1238.232,1212.224,1095.380,1055.301,1016.854,1005.390,963.359,847.501,847.501,820.134,789.676,600.801,560.756,560.756,517.714,512.112,472.052,450.165,416.131,409.714,403.552,403.296,397.254,393.469,390.231,384.568,384.568,364.791,343.751,343.751,341.904,279.837,215.467,209.768,191.109,190.166,178.624,172.505,168.146,141.690,138.788,120.916,118.482,118.391,86.055,80.659
342,2524.098,2383.691,2376.297,2370.096,2366.620,2363.607,2341.813,2333.897,2333.817,2305.056,2296.318,2291.402,2271.916,2271.916,2259.965,2253.433,2238.675,2235.323,2234.086,2193.337,2190.449,2131.950,2115.334,2105.166,2046.895,2023.224,2019.587,1959.790,1947.787,1945.808,1908.098,1855.877,1737.860,1679.150,1677.395,1588.518,1532.297,1531.537,1521.802,1508.926,1440.918,1415.890,1294.851,1293.807,1287.647,1284.039,1202.084,1192.593,779.696,714.586,666.392,639.684,627.503,602.772,512.856,465.509,461.218,449.797,417.946,414.090,413.316,407.158,406.870,405.839,394.472,391.885,390.531,388.490,384.904,380.747,359.178,357.063,331.691,308.779,282.873,244.606,228.415,213.369,204.504,191.071,183.454,180.866,159.319,158.231,151.450,149.944,149.387,146.253,140.911,140.074,124.695,124.439,117.242,106.020,102.192,97.903,94.240,91.495,61.449,53.132
343,2482.600,2419.885,2382.036,2370.240,2350.474,2343.019,2336.486,2333.219,2310.901,2310.886,2302.604,2298.289,2297.301,2294.658,2294.204,2294.204,2293.760,2293.110,2291.153,2290.406,2289.645,2286.521,2283.600,2268.179,2244.623,2239.590,2171.764,2166.379,2153.291,2108.656,2069.986,2060.036,2045.262,2036.641,2025.933,2012.421,1996.253,1981.307,1964.227,1961.704,1927.662,1907.468,1877.449,1870.469,1867.099,1861.206,1824.464,1812.909,1758.368,1704.715,1697.571,1640.015,1628.571,1624.144,1580.547,1466.516,1350.781,1312.780,1304.834,1301.188,1233.278,1135.749,1083.708,1010.210,1006.591,571.881,566.745,541.872,508.620,495.667,472.867,471.165,459.254,428.756,415.269,407.800,407.712,403.521,390.843,389.515,384.274,383.156,340.860,328.142,309.255,268.731,204.265,192.493,182.369,172.766,157.424,144.098,123.404,117.712,115.664,93.416,88.616,70.109,59.728,30.252
344,2421.770,2414.143,2411.774,2390.298,2379.074,2370.999,2370.840,2360.166,2359.102,2349.158,2343.429,2342.573,2333.018,2327.492,2318.478,2307.308,2294.939,2294.939,2293.103,2292.723,2289.523,2286.205,2282.714,2273.226,2266.161,2265.890,2250.995,2247.598,2196.694,2156.025,2130.257,2104.895,2059.750,1910.124,1908.797,1888.597,1849.165,1846.472,1835.714,1762.763,1726.010,1723.729,1716.544,1696.503,1613.716,1578.719,1576.127,1554.820,1536.101,1422.131,1399.365,1270.399,1247.443,1066.885,922.842,908.528,855.420,671.501,667.634,657.395,650.648,646.959,605.875,589.849,577.342,525.541,465.344,448.069,417.395,416.884,415.319,410.231,408.728,407.596,404.938,401.895,400.592,399.729,394.905,381.303,351.362,286.775,276.521,274.873,231.730,213.533,211.118,170.873,164.655,161.801,150.548,148.098,147.870,137.721,134.613,128.720,126.084,110.433,109.090,50.868
345,2480.305,2430.466,2422.134,2421.847,2405.277,2393.531,2386.447,2381.813,2375.135,2374.558,2371.237,2341.384,2339.262,2334.443,2331.873,2323.615,2297.116,2292.250,2292.250,2279.290,2276.914,2259.898,2244.895,2243.507,2241.800,2237.812,2188.115,2185.687,2185.687,2166.270,2144.158,2142.568,2139.890,2139.335,2121.451,2112.510,2104.223,2093.586,2063.801,2062.012,2039.488,1955.522,1902.443,1845.158,1835.399,1824.451,1819.405,1732.048,1730.571,1722.975,1603.579,1573.454,1547.030,1547.030,1536.974,1435.907,1352.346,1296.382,1270.339,1202.869,1087.206,1003.166,995.720,959.748,919.227,762.049,756.701,733.776,566.387,495.785,471.959,442.771,422.579,412.619,409.715,407.728,406.035,404.814,404.744,388.498,387.725,380.408,366.336,361.257,353.938,279.488,268.747,261.100,233.411,229.474,223.839,220.728,182.392,181.887,180.895,150.653,146.640,133.290,127.076,121.569
346,2431.729,2429.629,2428.827,2426.619,2420.719,2390.722,2388.401,2384.982,2343.364,2340.365,2336.923,2327.128,2326.131,2325.691,2324.405,2309.912,2292.694,2289.912,2286.203,2284.240,2272.867,2272.867,2271.485,2267.137,2261.381,2253.425,2251.350,2196.087,2155.205,2143.656,2123.043,2070.319,2046.092,1926.710,1906.196,1878.651,1770.208,1732.909,1731.841,1723.777,1719.936,1652.987,1645.799,1456.035,1454.344,1301.071,1253.899,1203.037,1102.934,1000.392,978.774,922.993,842.522,707.838,687.885,667.221,664.808,661.325,632.032,573.873,559.375,550.853,535.550,518.128,446.837,421.389,412.654,411.990,411.503,408.936,405.801,405.347,401.087,390.873,389.738,388.570,382.545,377.478,367.867,365.550,358.888,329.881,321.934,310.228,281.268,267.180,249.468,204.700,192.291,162.773,152.991,129.156,112.850,94.559,90.651,76.310,65.786,60.839,57.372,49.407
347,2501.429,2440.188,2386.843,2384.423,2382.784,2382.470,2376.592,2376.390,2376.298,2375.501,2374.335,2355.407,2352.416,2337.958,2333.799,2331.421,2331.235,2316.692,2306.736,2295.533,2293.971,2291.906,2291.339,2287.286,2281.829,2281.483,2280.599,2268.203,2239.413,2237.735,2198.073,2147.426,2102.336,2095.371,2091.409,2069.224,2033.896,2006.964,1987.095,1956.709,1952.048,1948.665,1926.201,1891.105,1777.054,1754.728,1721.929,1690.252,1651.361,1526.515,1487.003,1466.792,1440.305,1248.957,1180.138,1176.319,1171.957,1101.469,1049.748,924.137,916.118,818.694,555.792,542.334,527.878,510.286,506.827,492.552,451.580,447.964,437.346,431.743,425.063,420.715,416.370,413.922,408.582,406.352,405.639,403.939,402.578,391.637,377.867,374.686,358.274,296.178,286.058,282.690,268.561,268.501,223.303,193.286,170.337,160.348,151.081,145.497,138.983,135.735,112.464,109.129
348,2426.579,2418.904,2409.826,2394.884,2382.134,2370.518,2362.551,2352.088,2342.847,2341.237,2333.695,2331.615,2329.004,2328.150,2327.310,2327.212,2324.006,2323.961,2316.392,2304.216,2298.115,2290.987,2281.837,2281.576,2280.878,2269.173,2261.040,2245.913,2238.968,2222.897,2205.530,2199.307,2195.767,2193.198,2152.816,2149.843,2093.267,2030.924,2014.742,2005.622,1916.262,1890.730,1868.162,1813.906,1810.017,1788.643,1771.182,1729.439,1692.833,1686.414,1611.340,1586.535,1496.053,1487.945,1443.503,1357.054,1319.989,1308.541,1250.221,1198.429,1197.046,1194.191,1164.088,1054.204,1048.256,975.998,967.858,733.938,706.125,660.861,651.274,583.417,577.566,537.727,517.147,417.884,412.812,408.121,388.683,368.011,363.366,342.296,314.818,262.720,262.183,246.433,223.141,205.972,195.625,124.217,107.274,106.159,104.853,104.503,100.444,98.151,85.525,76.046,73.237,53.472
349,2476.148,2470.323,2441.841,2425.889,2370.903,2355.567,2348.817,2333.229,2327.408,2326.689,2324.368,2322.063,2307.376,2301.569,2290.685,2288.481,2288.273,2285.211,2278.922,2278.815,2265.723,2258.825,2251.121,2239.833,2210.343,2174.878,2135.334,2130.105,2102.740,2102.582,2100.540,2097.378,2088.314,2052.774,2050.841,2039.260,1977.814,1976.535,1959.236,1958.356,1945.758,1938.763,1923.987,1824.261,1819.445,1726.471,1589.673,1580.197,1550.594,1441.510,1348.659,1331.643,1323.967,1308.874,1255.951,1207.606,998.665,834.173,786.261,664.433,650.597,569.317,514.337,491.636,455.402,452.533,405.706,405.491,405.274,403.836,393.894,391.298,389.127,384.702,362.155,352.818,348.368,310.458,286.455,280.579,242.778,229.144,213.016,199.853,198.319,197.241,183.420,180.901,174.416,173.400,171.788,149.171,137.756,121.310,108.678,104.340,96.370,87.700,76.855,29.487
350,2517.173,2475.951,2410.375,2382.250,2378.198,2376.539,2374.976,2372.739,2355.548,2340.664,2336.145,2333.910,2331.847,2330.895,2328.394,2327.704,2298.261,2293.767,2290.439,2277.017,2225.127,2223.381,2223.055,2150.638,2141.114,2103.429,2050.187,2025.420,1901.076,1896.892,1860.682,1689.522,1656.363,1646.112,1633.632,1627.063,1610.877,1506.626,1483.436,1453.058,1415.421,1337.657,1294.656,1285.970,1095.080,1083.697,1066.425,1029.619,1008.487,921.625,819.574,758.346,707.609,669.476,661.678,610.891,558.965,515.501,514.562,474.243,468.291,460.716,454.041,426.112,415.515,415.469,403.913,401.659,400.223,394.182,390.308,387.741,387.222,370.261,368.610,346.390,332.609,321.891,300.241,275.034,217.180,208.559,206.105,194.045,191.575,181.302,176.932,159.301,153.986,148.300,91.803,88.691,82.111,76.779,75.227,72.599,71.392,60.391,59.257,54.995
351,2479.423,2424.220,2412.390,2412.032,2388.885,2379.252,2374.592,2372.423,2370.918,2370.723,2359.643,2343.458,2342.837,2338.078,2334.103,2329.848,2327.886,2327.813,2327.316,2323.425,2298.320,2298.164,2277.757,2238.134,2229.253,2199.104,2194.914,2171.603,2164.518,2157.464,2129.806,2126.272,2116.483,2105.598,2053.608,2022.827,2016.963,1982.847,1958.354,1894.595,1880.115,1795.386,1793.301,1741.711,1731.803,1650.086,1630.692,1604.605,1542.597,1161.441,1136.963,1120.118,970.366,942.475,768.965,768.632,761.620,712.442,628.122,561.036,504.310,461.436,424.450,422.453,416.010,407.292,403.409,396.175,393.902,384.104,382.933,381.400,375.832,338.697,281.036,234.397,232.329,232.329,230.309,230.309,228.709,227.253,220.455,219.319,209.101,181.258,174.040,143.264,139.347,136.924,120.070,106.283,104.621,102.503,97.952,96.461,93.117,87.927,77.936,71.132
352,2500.823,2468.822,2456.533,2428.411,2421.937,2421.644,2420.107,2408.177,2396.776,2385.733,2381.691,2378.218,2374.218,2373.938,2373.156,2350.881,2337.420,2337.392,2337.379,2335.825,2334.688,2334.149,2330.659,2309.564,2293.813,2287.004,2285.286,2284.874,2244.079,2243.397,2239.364,2238.560,2232.084,2224.949,2195.522,2186.126,2163.012,2147.392,2100.868,2088.632,2055.209,1999.780,1995.384,1987.060,1971.903,1956.255,1922.165,1921.669,1830.233,1824.614,1809.001,1797.436,1778.246,1719.037,1672.712,1661.166,1642.591,1628.298,1411.757,1373.472,1201.084,1053.648,1005.005,1000.927,768.329,725.811,719.008,716.656,678.427,666.330,600.082,577.660,464.704,446.935,419.830,413.122,410.932,408.066,407.472,406.459,402.282,386.931,380.858,379.636,348.732,295.337,251.204,214.022,210.113,191.784,178.795,170.268,165.633,151.847,92.750,83.730,70.782,70.703,52.576,46.740
353,2528.784,2479.580,2453.886,2438.568,2419.135,2404.391,2385.393,2382.427,2371.345,2367.780,2367.387,2358.503,2351.838,2336.949,2335.447,2335.031,2332.431,2325.279,2325.012,2324.080,2311.736,2283.297,2246.978,2243.529,2222.094,2195.300,2192.304,2173.425,2151.038,2121.481,2096.455,2091.531,2048.693,1970.306,1958.180,1914.467,1875.492,1810.389,1674.176,1662.204,1629.902,1626.879,1584.468,1525.216,1512.675,1510.942,1400.522,1391.999,1335.752,1215.764,1182.329,1156.086,1062.821,1005.138,937.344,935.459,713.724,675.275,669.906,664.270,578.124,574.152,555.299,547.037,482.765,479.810,473.141,451.958,421.434,413.163,412.979,411.353,411.072,410.607,410.400,406.440,404.666,403.485,389.367,388.097,382.520,377.258,376.649,337.769,337.179,309.893,292.049,278.543,254.902,214.748,190.698,190.289,165.798,162.200,140.465,134.617,117.890,117.554,75.020,66.195
354,2519.165,2458.697,2443.532,2430.222,2420.531,2404.078,2402.886,2386.039,2383.353,2382.341,2376.032,2372.847,2360.637,2357.116,2356.160,2353.735,2336.167,2333.506,2330.898,2329.325,2324.247,2323.759,2308.120,2293.292,2267.001,2260.308,2256.399,2234.945,2230.409,2224.946,2219.139,2195.743,1952.238,1893.214,1848.723,1815.149,1793.842,1716.424,1699.943,1697.775,1692.329,1615.681,1548.417,1521.759,1503.374,1498.162,1485.426,1414.761,1380.259,1366.717,1360.698,1339.745,1296.398,1292.662,1251.536,1149.266,1063.546,1045.562,939.569,784.027,779.348,757.050,732.334,670.647,663.834,630.988,604.885,578.123,566.186,563.707,539.060,533.634,527.314,515.857,411.577,410.244,408.233,408.125,402.297,393.193,381.406,378.247,370.020,367.892,350.414,263.086,226.530,218.135,185.278,183.784,167.573,163.003,126.993,121.707,116.468,98.377,81.461,78.710,47.441,46.355
355,2427.828,2385.042,2382.733,2381.981,2381.729,2379.753,2379.640,2378.481,2375.863,2374.749,2364.237,2360.405,2351.848,2350.285,2344.528,2340.727,2332.045,2315.165,2310.548,2305.533,2272.511,2260.033,2241.595,2239.176,2230.731,2229.521,2229.521,2201.592,2201.592,2147.810,2106.403,2093.839,2055.508,1914.588,1912.277,1875.071,1867.046,1779.826,1742.099,1731.476,1703.223,1608.162,1555.872,1519.367,1412.865,1398.642,1337.345,1208.834,1118.109,1108.424,1006.770,863.722,859.094,688.091,661.970,607.356,487.216,481.410,460.071,445.866,426.471,422.904,414.428,412.805,409.242,409.145,408.019,407.838,407.513,406.018,405.062,405.050,403.125,387.537,383.682,381.898,380.618,379.764,334.308,282.089,274.309,261.511,238.678,225.120,215.457,174.562,168.092,157.512,149.025,141.925,131.341,130.379,124.484,94.850,76.834,75.715,74.054,56.089,30.017,-1.895
356,2498.747,2450.362,2435.454,2429.055,2427.921,2427.118,2421.224,2399.650,2382.195,2377.512,2351.846,2341.478,2341.298,2335.347,2335.257,2330.404,2328.353,2325.400,2302.191,2294.232,2286.659,2282.856,2279.824,2278.208,2251.326,2243.194,2242.824,2192.229,2133.114,2121.597,2103.945,2040.393,2034.136,1970.747,1950.545,1940.076,1925.361,1918.765,1857.389,1767.350,1719.338,1693.925,1688.641,1687.727,1501.524,1474.163,1463.279,1453.777,1412.820,1295.841,1204.244,1196.899,1191.222,1178.928,1108.431,1104.492,963.367,962.297,904.438,886.303,880.484,851.592,775.588,660.884,658.527,542.276,410.876,407.947,405.869,404.773,404.409,399.856,390.721,388.395,387.434,382.265,379.958,359.155,356.718,352.573,287.813,260.056,233.686,164.836,163.029,157.660,146.245,145.685,137.979,137.577,111.758,111.039,106.660,105.865,93.466,91.314,76.031,65.534,49.856,49.739
357,2481.536,2438.648,2433.461,2428.724,2386.525,2379.061,2378.010,2348.146,2341.594,2333.119,2329.744,2329.584,2325.712,2324.156,2310.976,2303.274,2293.750,2289.203,2287.250,2286.804,2282.448,2267.873,2263.833,2262.053,2257.752,2250.854,2241.683,2203.210,2201.358,2195.016,2194.168,2194.085,2187.482,2179.061,2062.187,1995.688,1964.879,1940.743,1886.068,1842.135,1841.688,1811.004,1756.385,1722.042,1681.188,1678.261,1631.359,1564.433,1493.947,1493.947,1489.654,1487.575,1445.715,1438.502,1146.452,1104.857,1097.362,911.857,884.658,873.839,873.628,860.183,780.587,702.655,702.655,691.674,683.733,666.020,659.387,570.739,479.230,466.120,460.010,444.733,412.991,411.855,404.795,396.447,392.422,366.640,353.083,277.557,275.942,253.370,241.805,240.612,222.058,193.075,173.625,169.232,166.088,161.027,158.806,135.754,135.166,122.465,111.883,76.481,63.056,49.734
358,2474.601,2474.397,2471.302,2434.964,2432.214,2411.206,2390.886,2387.206,2383.655,2382.060,2381.512,2377.805,2347.173,2338.274,2312.495,2309.459,2309.336,2308.029,2308.008,2302.129,2301.315,2300.484,2298.545,2290.940,2281.646,2281.532,2280.510,2271.179,2256.345,2240.548,2238.978,2219.872,2201.473,2184.077,2173.411,2170.591,2158.050,2150.872,2098.420,2055.040,2031.854,2011.928,1957.417,1917.485,1873.231,1867.208,1822.169,1817.258,1793.930,1624.911,1616.026,1592.141,1581.754,1495.338,1483.465,1477.141,1376.038,1202.012,1096.197,1086.993,1016.972,894.446,724.236,623.395,563.575,513.055,510.344,482.435,465.459,457.954,449.046,434.700,409.729,404.340,388.966,386.485,384.409,365.301,349.459,336.163,270.642,264.168,223.363,186.417,178.051,177.587,168.905,160.892,159.345,147.433,136.713,131.441,131.151,118.999,112.113,101.639,89.614,84.170,53.055,45.237
359,2476.551,2476.109,2447.698,2413.017,2410.165,2395.869,2385.829,2383.452,2379.653,2378.854,2376.269,2375.674,2374.997,2365.249,2338.271,2336.423,2336.361,2333.243,2331.220,2326.504,2321.719,2313.102,2310.745,2304.486,2294.616,2294.571,2234.997,2175.903,2171.864,2164.843,2145.956,2101.501,2071.502,2058.059,1983.905,1962.026,1958.728,1934.433,1841.285,1823.377,1817.452,1814.566,1684.050,1588.151,1505.353,1405.367,1392.618,1342.052,1237.469,1112.535,1082.911,1048.208,1035.444,1003.670,897.690,837.380,823.245,814.518,808.393,805.868,717.964,699.413,576.654,491.000,468.824,436.009,413.735,407.697,407.120,406.846,403.571,399.107,396.891,389.204,388.589,383.767,380.203,378.110,355.503,323.832,296.716,285.186,281.522,253.096,239.361,227.071,185.931,185.665,160.571,149.264,135.966,132.281,122.263,120.457,117.771,83.573,66.508,59.685,26.136,0.070
360,2396.650,2379.469,2360.559,2332.240,2306.402,2304.836,2300.982,2294.780,2270.200,2256.265,2252.811,2248.142,2233.997,2200.040,2187.958,2184.310,2181.335,2176.294,2171.615,2171.204,2154.572,2141.351,2138.443,2125.770,2116.339,2109.935,2106.790,2093.355,2060.335,2059.100,2057.206,2056.386,2055.545,2053.466,2052.531,2047.026,2044.150,2041.828,2040.136,1994.031,1993.120,1970.756,1941.231,1938.094,1856.667,1819.158,1811.172,1776.401,1774.599,1655.651,1649.788,1598.584,1598.380,1570.616,1547.734,1495.615,1421.284,1400.733,1312.726,1274.670,1218.913,1218.395,1203.049,1180.881,1158.380,1150.755,1051.864,1022.996,930.046,900.198,822.350,815.280,742.853,680.469,638.680,565.575,541.890,507.938,483.469,458.703,441.787,440.829,385.576,361.299,310.110,283.300,275.723,211.782,196.954,181.644,165.344,165.298,160.778,146.952,137.548,91.812,82.420,34.633,-2.829,-2.880
361,2489.628,2400.728,2389.242,2376.179,2361.822,2331.173,2330.061,2329.889,2321.512,2314.023,2306.162,2302.720,2285.118,2282.745,2282.649,2248.440,2243.281,2236.604,2236.374,2235.082,2231.195,2215.962,2207.188,2202.485,2201.057,2183.391,2174.471,2157.761,2127.227,2124.488,2119.495,2097.915,2080.851,2077.624,2030.831,1994.432,1989.786,1983.900,1969.670,1942.455,1942.455,1935.310,1926.901,1919.308,1893.069,1889.441,1885.636,1797.090,1791.151,1786.090,1702.548,1589.441,1506.641,1486.628,1462.701,1365.637,1120.497,994.995,914.710,842.292,842.292,749.344,737.082,666.490,664.178,645.392,602.691,585.158,584.601,583.822,481.118,464.929,391.429,390.687,389.305,384.919,383.050,381.011,358.478,339.819,333.749,301.743,285.471,247.895,222.657,221.515,161.603,154.688,129.893,129.496,110.543,108.377,106.648,98.994,88.315,87.375,76.764,54.946,14.874,-2.242
362,2438.462,2420.621,2333.113,2330.848,2330.056,2318.271,2310.465,2307.592,2304.313,2296.265,2293.027,2289.432,2288.650,2285.573,2285.546,2274.907,2265.486,2260.342,2255.469,2253.205,2240.602,2240.556,2233.168,2228.004,2226.105,2221.911,2219.806,2219.676,2218.287,2203.936,2202.585,2185.797,2178.113,2168.281,2164.699,2155.775,2142.830,2077.965,2064.706,2060.258,2022.418,2000.087,1948.024,1935.988,1933.913,1891.003,1877.361,1756.531,1736.528,1713.976,1689.537,1585.792,1501.015,1408.941,1389.964,1345.884,1275.985,1223.987,1115.808,1056.459,966.668,868.368,861.800,846.669,811.920,792.697,618.717,594.762,539.414,500.360,465.202,436.964,435.658,397.868,394.827,394.571,391.615,388.837,388.791,337.254,332.856,316.332,287.930,260.865,193.368,173.671,138.578,126.055,125.479,123.387,118.133,112.401,110.941,110.488,98.762,90.022,89.020,54.028,50.793,47.179
363,2430.219,2403.796,2385.844,2342.451,2325.921,2318.101,2317.431,2312.665,2309.680,2285.548,2282.708,2279.797,2276.157,2276.157,2264.853,2256.556,2256.556,2253.287,2251.701,2249.125,2248.436,2241.307,2232.165,2232.080,2209.917,2202.228,2194.282,2192.290,2191.142,2190.314,2163.252,2110.154,2088.640,2088.189,2043.660,2036.080,2030.304,1988.102,1956.098,1932.870,1901.311,1837.997,1825.593,1801.418,1738.637,1689.752,1632.080,1586.664,1544.653,1401.750,1345.523,1295.388,1234.347,1203.290,1185.151,1140.996,1115.978,1105.366,1002.021,968.802,892.796,883.639,837.542,759.381,725.589,699.167,686.555,643.584,633.178,622.539,600.540,576.483,552.623,548.869,519.264,494.746,446.144,431.763,397.211,388.394,381.214,371.081,309.265,296.665,250.285,213.391,190.052,178.973,177.271,172.013,157.221,144.554,120.339,107.087,85.832,73.482,70.767,41.126,5.445,-2.242
364,2484.397,2428.851,2368.206,2337.967,2333.042,2332.369,2330.093,2310.810,2308.477,2304.775,2304.775,2302.958,2291.500,2287.051,2285.676,2285.572,2285.427,2285.427,2279.138,2278.539,2278.041,2276.974,2237.442,2234.774,2230.884,2228.292,2207.884,2205.114,2205.114,2187.891,2187.891,2176.219,2155.772,2112.039,2094.526,2086.275,2076.455,2021.377,2010.571,1895.779,1852.356,1848.187,1810.375,1762.035,1726.323,1719.436,1517.899,1451.343,1451.261,1399.639,1326.008,1287.979,1249.617,1163.216,1123.448,1114.250,1074.552,933.143,916.631,902.230,831.373,780.941,740.430,693.525,625.888,594.867,568.031,552.398,492.258,440.630,432.476,419.749,415.460,391.709,391.129,315.730,307.537,291.361,287.029,244.485,232.433,226.648,225.230,218.422,216.008,208.968,207.957,199.412,188.685,129.134,121.014,110.854,106.516,97.875,96.362,83.829,57.527,51.819,43.749,-2.242
365,2532.207,2437.286,2431.427,2381.339,2353.087,2331.204,2331.204,2328.770,2327.081,2325.771,2310.676,2310.405,2304.547,2304.547,2292.793,2291.718,2285.563,2278.803,2276.126,2274.111,2270.288,2255.321,2252.956,2250.913,2237.685,2231.576,2228.770,2210.598,2210.334,2202.672,2193.246,2191.270,2154.719,2140.937,2132.823,2129.460,2105.421,2091.090,2076.758,2066.902,2066.098,2052.409,2022.629,2019.352,1967.893,1890.760,1881.645,1863.825,1846.254,1844.758,1837.360,1798.980,1797.341,1796.002,1792.533,1706.355,1615.697,1575.028,1435.561,1410.162,1244.052,1216.192,1108.004,996.636,871.474,851.425,841.355,797.608,700.035,630.199,581.815,545.713,499.986,497.714,465.993,442.215,433.731,426.038,424.952,398.108,391.126,389.733,387.870,365.558,327.222,298.781,265.525,262.787,247.078,181.439,177.211,168.422,162.975,160.515,154.705,142.545,129.374,122.587,50.199,28.668
366,2484.889,2431.249,2397.154,2361.863,2355.947,2355.947,2338.286,2325.132,2325.023,2324.521,2291.256,2285.161,2276.083,2275.401,2240.705,2231.941,2207.477,2207.477,2197.679,2174.355,2146.449,2139.872,2103.385,2092.573,2091.556,2055.273,2032.004,2030.506,2004.283,1992.640,1967.327,1934.404,1899.816,1872.926,1848.031,1811.305,1742.116,1737.902,1735.844,1714.670,1696.294,1691.964,1640.792,1589.729,1579.237,1562.331,1525.482,1522.323,1507.677,1356.479,1296.401,1293.237,1275.472,1271.511,1152.896,1042.913,938.598,903.010,855.494,748.322,744.219,714.061,700.916,678.232,581.695,568.321,511.279,509.372,497.297,497.162,445.672,444.645,440.582,436.001,405.144,395.623,391.712,360.692,348.421,293.259,291.462,260.248,234.644,228.711,222.860,215.635,208.869,204.985,176.757,152.138,144.655,144.393,137.301,116.533,104.297,99.057,98.819,93.211,81.314,25.736
