gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
325,2072.482,2066.296,2042.661,2035.906,2017.578,2015.621,2014.063,2012.960,2012.820,2012.633,1994.161,1989.385,1986.393,1976.304,1973.609,1968.893,1959.857,1954.580,1952.520,1952.459,1921.734,1900.995,1891.916,1875.934,1859.785,1859.556,1854.794,1854.788,1854.682,1849.235,1847.531,1792.809,1782.099,1763.611,1762.600,1742.388,1713.331,1706.854,1699.124,1644.395,1637.197,1634.844,1611.073,1595.238,1595.238,1591.350,1573.308,1543.817,1511.772,1511.177,1503.618,1474.847,1474.630,1422.139,1407.916,1384.116,1384.116,1373.469,1326.947,1145.464,1076.812,1072.699,1058.476,1042.282,1013.024,972.759,946.304,845.692,757.425,718.035,691.508,524.984,488.314,476.772,453.143,408.947,405.609,403.441,395.207,393.382,391.331,371.124,367.811,350.910,316.386,284.735,279.025,222.184,183.150,173.721,172.164,161.426,159.416,138.198,111.722,86.778,83.310,70.987,59.429,-2.378
326,2101.570,2054.447,2033.905,2030.900,2018.152,2015.856,2015.253,2013.674,2011.869,1999.589,1994.473,1993.826,1977.208,1977.023,1974.743,1973.825,1973.069,1972.854,1969.368,1953.563,1951.629,1945.075,1942.637,1935.649,1902.746,1902.207,1897.133,1892.776,1888.279,1857.687,1855.436,1854.701,1849.611,1849.611,1837.022,1820.412,1815.449,1813.411,1785.873,1777.493,1731.309,1731.309,1716.463,1692.896,1656.688,1614.020,1612.322,1580.356,1577.936,1557.480,1539.915,1495.910,1448.259,1419.524,1334.458,1267.309,1257.536,1242.412,1217.221,1156.706,1107.542,1018.881,1007.922,952.415,906.957,876.143,832.959,805.762,787.842,762.852,744.947,714.642,656.220,447.449,415.696,413.787,406.157,403.736,403.211,402.000,401.546,401.207,400.765,397.949,395.530,391.974,390.582,387.306,381.576,342.376,304.977,294.223,256.602,201.639,155.055,151.479,149.655,115.646,72.157,19.714
327,2095.540,2036.644,2016.575,2015.398,2014.907,2013.583,2013.170,2013.145,2012.332,2010.795,1995.333,1981.552,1977.017,1976.006,1975.800,1973.578,1972.604,1968.625,1964.793,1957.051,1953.266,1953.017,1938.122,1938.030,1938.022,1917.080,1904.778,1861.561,1860.111,1853.217,1851.326,1832.624,1817.752,1802.853,1779.486,1778.454,1773.689,1755.453,1736.357,1734.436,1731.207,1727.812,1711.150,1703.068,1663.080,1650.392,1624.017,1579.477,1577.850,1564.103,1540.664,1538.358,1536.738,1521.005,1504.206,1456.500,1413.010,1409.391,1388.207,1305.552,1240.779,1192.966,1188.545,1155.025,1140.801,1052.639,1012.581,880.444,800.780,738.342,719.444,629.536,622.505,592.260,471.941,455.448,453.915,452.049,421.215,409.703,405.226,400.800,399.526,397.991,395.747,395.213,389.309,373.578,358.767,348.736,256.034,231.583,217.808,217.738,205.837,145.233,126.993,116.034,82.636,44.772
328,2080.940,2072.761,2059.390,2054.974,2054.750,2015.570,2013.588,2013.331,2012.937,1994.015,1978.263,1972.864,1972.185,1968.325,1954.976,1951.252,1945.333,1939.814,1934.726,1933.937,1930.944,1928.333,1914.303,1912.876,1905.046,1895.888,1894.735,1894.345,1891.877,1870.807,1863.681,1855.983,1855.128,1849.001,1845.435,1817.070,1778.668,1776.574,1698.357,1671.746,1663.537,1607.316,1597.173,1589.228,1587.838,1583.683,1578.885,1577.493,1576.016,1552.441,1521.156,1512.070,1498.221,1418.321,1375.917,1333.333,1318.465,1296.054,1255.116,1187.282,1172.372,1131.452,1116.867,1085.834,1045.964,1008.110,968.414,949.441,936.482,878.844,811.275,810.063,767.270,741.035,681.374,626.039,501.302,477.402,430.381,403.389,399.071,397.758,395.045,388.637,383.371,369.746,347.363,312.287,278.927,277.774,267.156,231.083,216.048,214.146,203.844,135.919,124.957,110.957,110.035,104.319
329,2064.887,2046.782,2032.806,2018.256,2015.590,2014.827,2014.085,2012.201,1997.115,1989.719,1977.991,1976.595,1974.703,1974.500,1971.384,1970.189,1968.884,1947.401,1947.099,1946.937,1944.891,1938.626,1936.929,1934.738,1934.021,1933.964,1931.539,1931.380,1906.148,1905.837,1896.005,1891.429,1861.194,1860.018,1856.336,1854.850,1843.348,1824.946,1815.944,1777.777,1743.683,1742.571,1722.210,1709.381,1705.580,1691.587,1657.123,1637.623,1623.701,1621.578,1608.354,1577.672,1571.176,1548.645,1507.520,1462.773,1456.247,1455.470,1393.263,1383.635,1243.644,1208.198,1200.642,1121.372,1054.759,972.566,875.106,852.472,837.248,682.026,644.551,629.865,594.302,548.920,544.954,523.242,496.236,446.643,444.728,441.714,425.925,404.667,394.654,370.837,368.361,351.021,307.041,286.571,275.572,271.339,251.574,214.874,178.136,169.849,168.803,152.198,149.761,128.393,124.347,82.960
330,2115.628,2066.983,2018.105,2018.042,2015.086,2014.478,2012.844,2012.637,2004.619,1998.295,1997.762,1989.533,1987.263,1976.952,1974.532,1974.035,1973.554,1967.930,1958.704,1955.021,1949.216,1947.784,1937.220,1936.732,1935.892,1935.315,1932.007,1931.753,1926.844,1911.317,1906.114,1900.908,1896.842,1895.036,1889.964,1889.683,1889.396,1860.709,1856.935,1854.838,1843.194,1818.676,1816.548,1814.075,1775.136,1704.643,1695.828,1661.599,1656.096,1627.710,1618.281,1615.299,1597.897,1575.395,1532.779,1532.522,1489.941,1387.750,1355.553,1295.457,1170.483,1066.172,960.852,935.326,933.850,916.814,867.245,835.832,821.955,809.319,806.826,786.684,774.055,764.216,704.831,649.122,636.910,633.287,628.699,615.764,479.453,433.062,407.905,401.546,397.147,395.605,390.475,369.221,358.918,351.752,336.413,306.321,255.413,218.186,216.451,209.036,106.474,103.252,98.648,93.885
331,2123.070,2118.934,2074.565,2047.378,2037.169,2032.995,2018.428,2017.395,2014.141,2013.278,2012.902,2012.474,2009.331,1993.338,1992.829,1990.665,1979.709,1973.833,1973.209,1969.341,1957.157,1950.545,1943.310,1937.799,1916.656,1914.457,1908.567,1907.471,1900.826,1900.045,1899.862,1896.861,1895.675,1895.541,1891.030,1888.408,1868.124,1860.337,1859.033,1858.815,1852.339,1842.466,1828.079,1823.064,1816.653,1735.307,1719.629,1716.662,1715.432,1688.717,1675.549,1673.472,1654.271,1612.078,1606.414,1601.647,1599.675,1589.508,1580.547,1463.859,1389.066,1350.964,1259.315,1217.953,1172.085,1162.097,939.791,936.904,925.280,882.317,881.931,814.579,759.133,674.200,645.493,538.754,536.944,512.646,418.336,411.761,408.401,401.247,400.333,399.940,399.372,393.048,366.730,358.463,308.098,255.853,252.252,222.547,209.619,185.776,164.087,156.447,145.674,123.260,112.872,43.066
332,2054.878,2032.886,2027.589,2022.065,2019.214,2016.202,2015.505,2014.894,2012.817,2012.515,2012.483,2011.874,2010.448,2008.234,1998.657,1990.587,1977.004,1975.260,1974.136,1968.507,1967.167,1949.074,1939.521,1927.537,1926.944,1924.647,1880.256,1875.091,1866.377,1861.208,1842.517,1833.970,1818.884,1817.961,1769.047,1734.169,1730.586,1730.586,1727.618,1705.940,1704.974,1697.435,1696.265,1674.411,1671.136,1656.253,1630.170,1612.829,1612.829,1563.089,1537.463,1493.108,1457.422,1341.971,1318.901,1292.540,1221.460,1182.229,1162.202,1065.852,1059.122,1015.339,963.546,936.267,928.127,865.237,819.918,784.076,736.947,735.065,718.105,715.697,695.856,684.939,648.385,498.921,495.128,467.828,459.209,442.314,402.977,398.773,396.887,396.851,394.807,369.095,362.036,342.933,309.941,308.510,287.532,280.858,230.624,221.071,150.103,148.054,146.822,132.672,106.413,41.223
333,2075.930,2070.170,2058.246,2043.507,2034.574,2023.849,2019.709,2017.545,2014.435,2014.067,2012.420,1993.890,1993.611,1990.150,1987.813,1974.332,1974.193,1972.756,1971.841,1968.343,1956.121,1952.590,1951.343,1938.478,1932.762,1901.889,1885.718,1866.865,1866.246,1857.545,1855.421,1849.999,1849.621,1821.797,1816.473,1814.441,1808.634,1761.997,1729.288,1722.510,1722.228,1709.871,1706.845,1703.826,1688.493,1687.792,1657.096,1655.872,1609.099,1586.551,1578.768,1578.595,1564.281,1536.591,1536.072,1530.814,1500.420,1494.460,1445.494,1442.944,1429.991,1422.267,1411.104,1339.557,1276.775,1216.115,1171.844,1143.804,1088.082,1075.595,1031.798,934.315,919.613,882.133,798.741,783.775,760.263,702.817,702.187,680.818,672.173,586.095,458.537,437.823,418.560,403.576,398.943,393.601,351.224,294.210,266.643,241.408,197.249,184.634,163.280,150.141,135.020,72.629,63.364,42.160
334,2054.264,2054.079,2046.041,2035.989,2032.151,2026.375,2021.105,2021.072,2020.292,2020.292,2017.890,2017.851,2016.922,2016.106,2013.551,2012.578,1991.358,1990.894,1980.753,1974.446,1970.775,1970.565,1968.235,1968.178,1955.459,1955.459,1941.497,1941.497,1936.902,1934.205,1933.541,1933.353,1932.155,1931.534,1915.613,1891.151,1855.169,1850.243,1849.283,1820.464,1806.025,1801.505,1792.725,1776.102,1767.161,1767.161,1765.894,1762.565,1742.635,1730.719,1711.310,1686.389,1619.656,1452.101,1420.193,1401.161,1252.147,1117.124,1086.446,1046.108,1043.387,975.244,971.606,969.500,940.424,930.669,814.807,800.589,796.313,702.314,642.706,631.653,562.843,519.507,490.062,461.002,460.401,459.192,396.157,393.211,390.732,387.957,377.546,360.502,358.460,356.966,249.933,232.018,184.821,171.961,169.049,163.158,160.418,157.386,132.956,116.936,108.928,103.993,97.064,70.940
335,2102.940,2064.852,2061.749,2054.440,2053.777,2046.092,2035.024,2022.945,2019.986,2014.849,2013.935,2012.732,2012.248,2010.574,1998.295,1977.733,1975.941,1972.876,1970.834,1968.544,1953.328,1953.287,1942.802,1942.802,1941.915,1938.822,1938.192,1934.696,1933.371,1925.838,1910.293,1901.133,1901.057,1898.924,1895.719,1890.660,1856.145,1849.274,1845.852,1830.644,1827.930,1811.955,1789.924,1782.421,1747.301,1733.825,1726.206,1688.204,1678.420,1677.875,1672.340,1671.176,1670.007,1658.899,1657.824,1655.522,1646.674,1607.158,1501.678,1451.827,1373.858,1323.304,1220.900,1202.206,1179.589,1113.966,1109.993,1041.143,1018.983,1005.683,1001.577,920.003,889.280,815.926,796.544,770.499,759.091,670.465,551.059,511.021,496.660,456.971,430.103,414.541,409.302,401.982,399.225,386.244,385.035,295.792,278.984,206.041,191.888,188.091,174.235,169.242,158.056,158.031,108.224,85.355
336,2100.294,2062.922,2060.880,2054.904,2040.879,2025.685,2016.272,2014.312,2013.041,2012.825,2010.780,2010.398,1994.735,1991.311,1984.564,1978.011,1976.238,1974.036,1972.404,1971.855,1969.262,1966.988,1956.247,1943.915,1939.463,1939.356,1939.203,1935.784,1934.790,1919.361,1916.117,1904.095,1897.994,1895.073,1890.960,1887.477,1860.162,1851.971,1851.815,1851.076,1846.481,1809.453,1797.590,1793.560,1787.292,1762.470,1756.113,1734.078,1669.669,1662.559,1652.101,1651.587,1628.895,1595.620,1587.998,1539.112,1401.282,1311.931,1233.062,1108.237,1086.635,1082.148,1056.782,982.998,938.925,928.418,890.509,852.415,849.098,838.624,778.628,766.965,764.458,671.944,596.070,586.856,551.543,541.732,506.916,453.553,449.009,431.156,399.404,390.359,381.184,374.032,305.248,283.568,251.071,235.815,217.691,207.681,202.604,198.088,171.032,146.496,139.636,135.196,111.290,62.590
337,2063.163,2061.870,2061.690,2061.483,2057.540,2056.399,2035.630,2020.570,2015.386,2014.235,2013.165,2002.425,1994.008,1993.906,1990.705,1976.146,1975.737,1975.235,1975.036,1971.350,1971.098,1961.940,1953.991,1934.303,1931.500,1930.569,1918.963,1898.383,1890.227,1876.329,1858.017,1857.586,1857.534,1856.099,1855.110,1847.860,1835.798,1822.966,1815.703,1801.827,1789.804,1783.665,1755.674,1742.997,1671.475,1664.247,1662.628,1652.809,1580.457,1569.810,1417.064,1366.991,1364.851,1351.876,1296.896,1293.256,1224.248,1210.899,1138.398,1136.625,1081.785,1028.121,1021.119,1012.699,1003.615,969.809,939.556,867.483,844.126,778.281,749.630,714.189,672.038,662.324,647.495,629.115,610.149,442.409,403.298,402.539,395.339,394.574,391.691,386.110,360.184,339.239,300.622,295.036,263.124,215.571,201.137,198.426,182.948,171.388,167.233,126.623,98.953,59.358,29.507,19.922
338,2112.649,2075.749,2061.822,2059.513,2054.983,2042.059,2038.132,2019.362,2017.833,2015.172,2014.066,2013.181,2012.764,1993.608,1979.345,1976.248,1975.791,1972.557,1971.693,1971.351,1971.273,1966.766,1955.079,1921.843,1915.049,1894.824,1893.254,1863.425,1855.273,1843.772,1842.949,1842.086,1842.086,1841.293,1841.293,1840.740,1819.209,1818.504,1810.595,1804.203,1804.203,1802.888,1759.383,1758.222,1738.354,1737.898,1736.902,1711.979,1709.572,1692.725,1661.791,1657.894,1617.808,1485.177,1461.600,1461.600,1420.671,1401.681,1381.176,1361.046,1246.805,1213.084,1078.458,1052.032,1047.645,1003.626,771.637,758.322,700.229,696.598,412.885,410.471,407.324,404.637,403.401,400.747,399.232,395.970,392.082,390.514,387.500,385.218,374.129,373.453,354.783,351.957,297.422,238.924,232.872,223.208,209.784,176.877,176.277,157.438,142.251,138.798,128.699,92.762,88.409,85.158
339,2104.164,2068.188,2067.002,2055.351,2042.386,2037.962,2032.256,2020.328,2020.048,2017.834,2016.625,2015.904,2014.050,2013.731,2013.492,2012.095,1998.077,1991.384,1988.511,1976.529,1974.495,1972.132,1966.302,1959.551,1957.434,1957.089,1953.172,1918.566,1917.901,1914.095,1894.385,1892.422,1891.217,1886.672,1855.993,1855.031,1830.902,1829.325,1819.738,1792.099,1750.650,1700.349,1695.588,1688.035,1654.608,1625.623,1578.447,1572.470,1570.454,1544.393,1538.238,1495.443,1390.309,1385.535,1279.425,1255.282,1246.741,1191.014,1183.954,1175.177,1169.743,1006.785,990.370,912.005,883.956,880.473,855.563,768.038,533.800,414.836,408.074,403.635,401.818,401.674,399.150,393.525,393.178,389.066,388.790,381.839,355.633,351.091,316.998,310.643,293.799,264.070,225.965,221.960,181.035,171.250,155.464,151.185,137.828,131.140,128.959,108.457,98.776,78.899,69.197,21.005
340,2092.539,2086.370,2041.657,2008.358,2002.755,1987.919,1978.513,1964.134,1960.729,1959.792,1955.140,1935.272,1928.723,1920.603,1916.406,1905.276,1898.773,1898.265,1897.025,1888.823,1887.418,1886.288,1882.626,1882.301,1872.813,1871.833,1850.736,1845.225,1837.542,1835.725,1832.436,1824.690,1809.721,1791.544,1790.345,1782.813,1773.480,1762.301,1752.768,1729.134,1699.279,1661.863,1639.556,1571.387,1557.125,1548.016,1537.628,1535.650,1492.623,1486.527,1410.183,1371.823,1232.716,1190.549,1179.574,1168.275,1124.530,949.257,916.865,856.414,826.889,744.964,718.092,712.112,673.719,671.779,619.381,563.478,550.181,540.833,456.469,407.273,403.444,399.182,393.126,390.650,389.627,372.050,369.215,331.409,252.613,249.161,229.545,219.937,185.301,170.704,151.813,150.373,139.336,135.056,131.715,112.034,110.325,105.248,100.725,80.680,70.006,58.982,52.515,16.933
341,2130.455,2129.254,2086.306,2026.648,2019.944,2013.352,2010.125,2003.752,2003.186,2002.341,2000.868,1982.882,1980.069,1966.529,1964.966,1964.255,1957.318,1956.433,1941.743,1923.882,1922.324,1921.356,1919.445,1918.661,1915.011,1906.903,1905.762,1894.232,1893.536,1881.660,1880.186,1858.922,1855.555,1847.027,1845.980,1842.165,1827.219,1822.280,1806.719,1799.118,1798.463,1787.883,1767.363,1739.568,1724.762,1687.805,1687.147,1676.531,1645.261,1621.909,1609.632,1608.056,1574.779,1564.648,1564.648,1524.868,1493.537,1452.029,1424.779,1292.103,1291.328,1289.121,1269.212,1188.128,1168.385,1150.928,1148.960,1125.366,1105.676,1061.731,1059.725,995.049,965.380,958.174,914.491,811.739,800.962,671.040,635.153,554.148,437.726,419.707,419.707,410.492,404.481,399.022,393.902,370.184,367.945,365.699,355.000,285.714,280.089,215.861,206.953,198.582,165.595,161.701,152.130,113.103
342,2109.696,2089.399,2087.905,2086.440,2085.986,2043.376,2029.022,2028.861,2023.563,2022.171,2019.736,1998.814,1990.794,1986.459,1982.785,1982.210,1969.684,1961.093,1961.089,1957.662,1946.630,1943.859,1925.534,1924.323,1923.984,1920.266,1915.895,1897.959,1894.537,1886.450,1877.564,1874.108,1872.061,1864.810,1861.284,1853.834,1848.222,1832.989,1815.967,1804.962,1797.178,1793.335,1785.483,1765.392,1730.896,1726.307,1689.725,1684.580,1671.168,1530.204,1527.735,1508.642,1505.922,1481.131,1477.451,1459.754,1447.596,1413.224,1333.192,1290.977,1285.853,1122.518,1109.417,1104.556,957.231,950.557,918.262,882.777,875.325,804.496,778.867,773.252,763.796,754.373,709.411,696.095,645.665,532.231,498.325,484.751,483.868,444.749,433.335,404.167,395.294,382.082,371.971,256.565,236.806,209.139,185.611,171.101,170.475,166.502,92.234,90.345,87.856,42.818,35.585,32.724
343,2130.160,2111.915,2108.917,2088.840,2088.766,2086.573,2072.046,2060.480,2050.262,2047.554,2024.689,2023.677,2019.818,2008.903,2003.783,2003.569,1983.303,1978.928,1966.045,1960.860,1947.032,1946.608,1928.188,1927.279,1924.841,1923.824,1922.375,1910.800,1895.949,1876.730,1838.995,1834.453,1830.500,1829.267,1817.415,1808.648,1781.002,1761.212,1737.466,1729.338,1729.115,1728.783,1705.017,1667.755,1647.184,1646.983,1644.891,1621.318,1617.062,1609.886,1608.505,1603.053,1512.294,1414.528,1400.084,1372.929,1342.720,1250.336,1249.602,1169.702,1169.581,1148.744,1131.932,1117.701,1110.266,1109.661,1101.286,1069.242,1053.713,1046.749,1038.675,1017.946,924.130,873.487,850.087,836.018,771.607,713.241,669.808,566.815,565.649,505.791,457.546,451.984,436.316,411.163,365.304,363.757,336.761,302.719,233.584,229.945,218.593,182.074,123.723,120.543,110.971,69.783,67.185,30.009
344,2131.845,2111.616,2087.799,2086.785,2086.286,2086.198,2067.642,2048.685,2041.303,2029.486,2024.523,2024.034,2015.481,2008.515,2008.158,2004.518,2001.752,2001.101,1998.212,1985.753,1982.683,1980.063,1969.785,1969.591,1965.684,1964.470,1960.611,1943.870,1939.286,1924.798,1911.987,1907.915,1894.319,1887.667,1886.405,1885.662,1881.506,1880.021,1879.284,1876.868,1876.330,1862.592,1851.732,1845.482,1838.589,1835.906,1833.550,1809.630,1806.369,1795.350,1756.019,1732.488,1730.676,1690.163,1687.951,1661.237,1659.774,1651.460,1608.531,1581.687,1581.314,1572.013,1532.528,1374.414,1366.906,1343.063,1327.487,1253.257,1248.600,1225.128,1203.974,1066.198,1055.812,865.526,850.705,690.036,659.955,658.630,528.869,523.954,502.242,440.898,440.426,432.365,410.497,404.015,399.282,394.831,360.107,265.130,198.832,197.045,184.583,172.776,148.472,117.367,94.928,52.552,42.863,11.844
345,2133.249,2087.195,2086.625,2086.009,2068.800,2050.824,2049.888,2049.888,2045.500,2044.759,2043.583,2029.276,2024.716,2020.361,2019.736,2002.070,2001.936,2001.936,1998.960,1986.762,1983.215,1978.594,1968.276,1967.028,1964.445,1962.386,1932.146,1930.310,1925.651,1923.952,1923.026,1922.235,1917.475,1879.453,1853.944,1838.632,1822.893,1798.523,1777.811,1777.811,1773.950,1773.911,1765.211,1744.634,1688.278,1667.225,1665.579,1656.686,1650.329,1615.675,1614.975,1547.066,1506.789,1496.105,1476.644,1460.873,1432.222,1413.321,1323.886,1310.968,1285.808,1284.844,1257.279,1235.966,1227.099,1196.187,1126.024,1086.376,1054.824,967.432,959.546,958.387,723.033,666.376,659.269,644.686,554.515,541.766,540.358,505.643,454.975,412.797,407.454,399.999,373.111,365.149,356.860,328.387,252.065,221.142,207.111,181.920,176.825,148.498,142.986,91.898,83.452,64.039,47.538,9.589
346,2172.162,2152.933,2130.335,2129.821,2086.315,2050.941,2045.098,2044.670,2043.840,2042.342,2033.521,2029.041,2022.421,2019.717,2013.672,2013.672,2003.344,1996.647,1982.795,1973.702,1966.925,1960.419,1943.132,1937.844,1937.335,1924.154,1913.715,1905.092,1896.629,1891.630,1887.018,1877.950,1868.269,1866.532,1855.426,1815.592,1812.650,1811.668,1809.867,1807.270,1789.323,1777.489,1774.840,1741.796,1735.224,1733.600,1721.270,1718.192,1653.693,1652.294,1650.688,1649.674,1619.677,1612.347,1543.698,1512.619,1509.479,1492.645,1451.500,1423.486,1402.468,1385.142,1312.815,1266.536,1236.804,1206.793,1184.064,1178.458,1162.659,1141.459,1107.393,1087.711,1069.126,1050.227,1019.918,1006.772,995.303,991.827,825.977,685.072,666.104,618.621,538.936,490.808,403.587,402.020,391.789,377.873,372.480,355.707,335.416,254.838,231.887,218.795,174.153,162.230,111.515,86.522,76.598,33.146
347,2192.825,2152.498,2152.463,2093.723,2086.833,2072.949,2070.325,2069.901,2059.211,2058.408,2054.875,2049.746,2049.746,2049.339,2047.711,2044.899,2044.529,2043.396,2020.437,2012.196,2009.480,2007.360,2006.033,2004.332,2001.781,1983.737,1971.240,1967.953,1961.214,1959.466,1935.304,1930.633,1929.751,1928.396,1926.086,1905.567,1901.405,1900.119,1892.664,1888.745,1878.033,1852.884,1843.279,1830.014,1769.443,1739.166,1693.198,1674.003,1657.216,1643.833,1616.613,1583.245,1538.213,1527.540,1521.782,1489.080,1488.496,1391.815,1391.573,1382.073,1374.197,1369.326,1367.059,1307.602,1277.211,1161.036,1081.575,1020.215,939.530,884.521,805.644,783.712,757.546,730.547,547.324,470.485,408.683,406.297,401.883,401.488,400.083,398.899,397.189,383.495,346.580,279.265,273.782,250.727,206.522,204.015,199.206,191.992,171.657,161.793,160.032,145.976,143.841,117.891,45.825,26.742
348,2171.662,2129.806,2112.939,2110.987,2094.546,2089.631,2089.282,2088.016,2086.596,2070.132,2069.505,2067.136,2066.636,2065.548,2050.563,2049.297,2039.692,2029.695,2028.512,2024.640,2020.025,2011.244,2011.244,2002.313,1999.588,1995.498,1992.872,1981.581,1968.952,1929.545,1926.173,1909.339,1908.379,1886.415,1873.012,1850.175,1848.776,1831.485,1816.886,1816.317,1812.578,1811.076,1783.544,1778.588,1773.724,1772.121,1682.586,1675.268,1615.001,1604.200,1500.053,1490.416,1473.921,1472.515,1472.152,1449.557,1406.217,1404.940,1378.811,1369.402,1368.373,1358.167,1349.076,1337.003,1321.108,1209.358,1179.749,1151.621,1009.539,959.537,941.823,927.842,881.534,838.740,826.196,728.615,724.356,674.959,666.042,597.008,576.923,445.670,407.796,398.667,397.644,373.447,362.049,355.811,280.373,267.143,242.399,204.572,191.055,180.749,161.228,159.742,143.229,142.596,134.959,43.820
349,2169.514,2127.475,2114.182,2111.124,2095.729,2092.809,2089.624,2087.030,2087.023,2086.140,2083.510,2071.833,2066.615,2059.762,2051.703,2049.001,2046.467,2040.468,2039.631,2032.965,2020.833,2020.489,2017.281,2014.525,2011.037,2007.827,1983.223,1981.964,1966.610,1934.062,1931.674,1898.693,1897.049,1879.837,1879.043,1873.514,1862.906,1848.192,1841.980,1813.055,1810.891,1765.812,1760.421,1752.680,1731.383,1729.128,1697.960,1695.432,1666.247,1660.313,1653.887,1621.736,1616.164,1609.738,1582.400,1580.662,1579.520,1486.471,1445.255,1435.558,1398.560,1371.596,1370.937,1367.583,1325.231,1282.056,1238.306,1196.854,1176.835,1159.124,1146.684,1037.955,812.036,791.267,780.270,689.680,585.368,533.967,499.316,462.935,416.998,396.577,392.257,391.577,384.836,376.941,369.394,359.603,348.258,339.596,297.700,294.873,268.306,258.837,236.430,177.043,158.952,140.266,124.880,29.703
350,2134.037,2128.358,2099.648,2098.320,2093.358,2089.989,2089.720,2086.897,2086.727,2086.666,2085.904,2083.385,2069.909,2058.926,2051.597,2047.859,2047.659,2046.377,2043.493,2041.252,2021.654,2019.060,2011.015,2008.974,2005.012,2004.135,2004.095,2001.076,1994.454,1967.631,1966.437,1962.662,1951.910,1932.732,1929.206,1920.234,1917.300,1890.066,1888.147,1874.539,1865.920,1854.979,1842.523,1842.491,1814.518,1769.449,1764.725,1748.410,1732.186,1725.404,1700.125,1695.656,1654.937,1654.127,1627.618,1600.770,1581.253,1493.132,1448.875,1445.443,1325.311,1285.451,1262.815,1224.979,1217.036,1215.399,1200.155,1144.990,1113.239,1104.999,1023.752,1011.601,949.402,930.814,877.485,870.881,854.183,850.671,751.866,701.304,659.067,657.722,626.819,537.101,530.427,490.061,416.155,412.188,406.551,394.842,393.921,264.215,262.363,234.575,156.635,137.477,94.982,87.121,63.626,29.741
351,2172.239,2153.136,2127.285,2126.451,2124.188,2086.278,2068.037,2057.899,2054.761,2049.992,2048.663,2047.778,2045.091,2045.075,2005.270,2005.187,2002.242,2001.654,1992.316,1981.924,1981.811,1978.066,1974.584,1968.635,1931.202,1921.779,1890.110,1887.758,1879.444,1855.971,1843.882,1824.143,1820.631,1816.317,1815.628,1804.861,1795.186,1772.366,1771.331,1727.649,1715.093,1697.843,1665.288,1660.990,1658.059,1651.944,1650.214,1637.559,1623.954,1612.835,1604.847,1594.262,1572.594,1532.820,1500.140,1499.245,1498.058,1496.972,1491.852,1456.475,1391.585,1382.820,1294.586,1210.453,1207.714,1207.464,1171.178,1164.301,1111.455,1037.976,995.009,873.143,867.884,719.899,668.758,546.786,528.331,408.200,406.826,402.449,355.766,297.374,256.915,249.761,246.551,246.311,243.551,225.739,197.127,189.746,188.448,173.321,163.842,119.093,112.463,111.891,108.141,105.428,49.178,27.264
352,2171.061,2169.266,2125.695,2124.404,2120.022,2097.790,2096.000,2089.728,2089.337,2088.788,2088.215,2066.219,2063.872,2052.234,2050.799,2049.683,2043.972,2042.666,2022.490,2008.119,2002.353,2000.743,1995.321,1986.938,1979.894,1966.800,1949.077,1943.722,1933.195,1918.787,1914.708,1875.993,1853.095,1848.102,1840.121,1832.382,1813.297,1809.815,1806.239,1799.177,1781.004,1770.796,1748.547,1741.096,1700.711,1694.095,1689.185,1688.037,1686.336,1669.562,1656.568,1647.490,1641.645,1623.630,1607.226,1583.214,1497.018,1455.666,1423.448,1418.372,1374.529,1343.015,1287.320,1250.346,1203.326,879.120,855.243,689.815,672.847,669.148,642.507,636.056,520.621,518.118,479.350,445.061,405.402,398.219,394.144,364.068,362.225,286.870,272.319,253.152,250.908,247.307,236.002,234.382,230.953,188.985,186.170,183.989,178.741,169.784,149.303,148.070,118.024,110.610,58.995,37.399
